Promoter,Longest_CREB1_NCSite,Longest_EGR1_NCSite,Contains_CREB1_PWM,Contains_EGR1_PWM
chr5:142000899-142002899,20.0,19.0,0,0
chr5:142065245-142067245,18.0,13.0,0,0
chr5:142065655-142067655,18.0,13.0,0,0
chr5:142066060-142068060,21.0,16.0,0,0
chr5:142077635-142079635,23.0,23.0,0,0
chr5:143189725-143191725,14.0,35.0,0,0
chr5:143550223-143552223,15.0,16.0,0,0
chr5:145214905-145216905,20.0,17.0,0,1
chr5:145485140-145487140,27.0,26.0,0,0
chr5:145562213-145564213,34.0,31.0,1,0
chr5:145562350-145564350,34.0,31.0,1,0
chr5:145716401-145718401,15.0,14.0,0,1
chr5:145895753-145897753,18.0,19.0,0,0
chr5:147218759-147220759,17.0,18.0,0,0
chr5:147211234-147213234,15.0,16.0,1,0
chr5:147256273-147258273,16.0,14.0,1,1
chr5:147286101-147288101,25.0,22.0,1,0
chr5:147546108-147548108,21.0,16.0,0,0
chr5:147646356-147648356,32.0,32.0,0,1
chr5:147689985-147691985,18.0,17.0,0,0
chr5:147616087-147618087,21.0,26.0,0,0
chr5:147761520-147763520,18.0,17.0,0,0
chr5:147761497-147763497,18.0,17.0,0,0
chr5:148204173-148206173,19.0,16.0,1,1
chr5:148649421-148651421,16.0,15.0,0,1
chr5:148735608-148737608,20.0,23.0,0,1
chr5:148649400-148651400,16.0,15.0,0,1
chr5:148758855-148760855,14.0,13.0,0,1
chr5:148723061-148725061,13.0,18.0,0,0
chr5:148959060-148961060,18.0,27.0,0,1
chr5:149338320-149340320,14.0,19.0,0,0
chr5:149380217-149382217,14.0,12.0,0,0
chr5:149535408-149537408,27.0,24.0,0,1
chr5:149492928-149494928,19.0,13.0,0,1
chr5:149466117-149468117,18.0,30.0,0,0
chr5:149472187-149474187,20.0,17.0,0,0
chr5:149492935-149494935,19.0,13.0,0,1
chr5:149682468-149684468,15.0,13.0,0,1
chr5:149669693-149671693,25.0,30.0,0,0
chr5:149669336-149671336,25.0,30.0,0,0
chr5:149567624-149569624,17.0,15.0,0,1
chr5:149669403-149671403,25.0,30.0,0,0
chr5:149792499-149794499,18.0,19.0,0,0
chr5:149735259-149737259,14.0,15.0,0,0
chr5:149735201-149737201,15.0,15.0,0,0
chr5:149792319-149794319,18.0,19.0,0,1
chr5:149875340-149877340,20.0,19.0,0,0
chr5:149829302-149831302,22.0,22.0,0,0
chr5:149885692-149887692,19.0,17.0,0,1
chr5:150018221-150020221,16.0,15.0,0,1
chr5:150038402-150040402,28.0,14.0,0,1
chr5:149978637-149980637,22.0,16.0,1,0
chr5:149995205-149997205,15.0,14.0,0,1
chr5:150038812-150040812,28.0,14.0,0,1
chr5:150138082-150140082,16.0,16.0,0,0
chr5:150138579-150140579,17.0,16.0,0,0
chr5:150155507-150157507,28.0,25.0,0,0
chr5:150138657-150140657,17.0,16.0,0,0
chr5:150284545-150286545,18.0,17.0,0,0
chr5:150224082-150226082,16.0,10.0,0,1
chr5:150444692-150446692,18.0,16.0,0,1
chr5:150460595-150462595,20.0,17.0,0,0
chr5:150466727-150468727,18.0,16.0,0,0
chr5:150467246-150469246,15.0,16.0,0,0
chr5:150460645-150462645,20.0,17.0,0,0
chr5:150398151-150400151,16.0,17.0,0,1
chr5:150521245-150523245,17.0,14.0,0,1
chr5:150537340-150539340,18.0,14.0,0,1
chr5:150630745-150632745,23.0,31.0,0,1
chr5:150683327-150685327,20.0,19.0,0,1
chr5:150727120-150729120,21.0,15.0,0,0
chr5:150814606-150816606,16.0,15.0,0,0
chr5:150970892-150972892,22.0,16.0,0,0
chr5:151066476-151068476,24.0,19.0,0,0
chr5:151149514-151151514,23.0,20.0,0,1
chr5:153416526-153418526,17.0,18.0,1,1
chr5:153418470-153420470,19.0,15.0,0,1
chr5:153857787-153859787,16.0,13.0,0,1
chr5:153823556-153825556,18.0,17.0,0,0
chr5:154236186-154238186,17.0,19.0,0,1
chr5:154230163-154232163,20.0,20.0,0,0
chr5:154235808-154237808,32.0,29.0,0,1
chr5:154236076-154238076,32.0,29.0,0,1
chr5:154318632-154320632,16.0,18.0,0,0
chr5:154391314-154393314,24.0,24.0,0,0
chr5:156275305-156277305,17.0,46.0,0,1
chr5:156486127-156488127,19.0,36.0,0,0
chr5:156485252-156487252,15.0,29.0,1,0
chr5:156569876-156571876,36.0,33.0,0,0
chr5:156593275-156595275,18.0,23.0,0,0
chr5:156536055-156538055,21.0,31.0,0,0
chr5:156569786-156571786,36.0,33.0,0,0
chr5:156772685-156774685,21.0,18.0,0,0
chr5:157002783-157004783,42.0,41.0,0,0
chr5:157096540-157098540,29.0,20.0,0,0
chr5:157098488-157100488,21.0,16.0,0,1
chr5:157079428-157081428,22.0,19.0,1,1
chr5:157079446-157081446,22.0,19.0,1,1
chr5:157156427-157158427,28.0,29.0,0,0
chr5:157168719-157170719,21.0,18.0,0,0
chr5:157286153-157288153,33.0,32.0,0,0
chr5:157156806-157158806,28.0,29.0,0,0
chr5:158688297-158690297,25.0,28.0,1,0
chr5:158757495-158759495,18.0,23.0,0,1
chr5:159434145-159436145,27.0,56.0,1,1
chr5:159434106-159436106,27.0,56.0,1,1
chr5:159739571-159741571,17.0,22.0,0,1
chr5:159654512-159656512,22.0,24.0,0,0
chr5:159827104-159829104,26.0,23.0,0,0
chr5:159846088-159848088,21.0,19.0,1,1
chr5:159846916-159848916,23.0,16.0,1,1
chr5:159846861-159848861,23.0,16.0,1,1
chr5:159827061-159829061,26.0,23.0,0,0
chr5:160112398-160114398,16.0,17.0,1,0
chr5:161110726-161112726,21.0,51.0,0,0
chr5:161272196-161274196,15.0,20.0,0,0
chr5:161275730-161277730,22.0,23.0,0,1
chr5:161273561-161275561,21.0,15.0,0,1
chr5:161273125-161275125,21.0,20.0,0,1
chr5:161272736-161274736,21.0,20.0,0,1
chr5:161492470-161494470,17.0,18.0,0,1
chr5:161492778-161494778,17.0,18.0,0,1
chr5:161492647-161494647,15.0,18.0,0,1
chr5:162862576-162864576,18.0,20.0,0,0
chr5:162887108-162889108,16.0,16.0,0,1
chr5:162885637-162887637,16.0,13.0,0,1
chr5:162862600-162864600,18.0,20.0,0,0
chr5:162930624-162932624,21.0,21.0,1,1
chr5:162928069-162930069,21.0,43.0,0,0
chr5:167911475-167913475,30.0,27.0,0,0
chr5:167954309-167956309,27.0,24.0,0,0
chr5:168006373-168008373,31.0,18.0,0,1
chr5:169008776-169010776,20.0,20.0,0,0
chr5:169009083-169011083,20.0,20.0,0,0
chr5:169530900-169532900,18.0,15.0,0,1
chr5:169724781-169726781,23.0,23.0,0,1
chr5:169658009-169660009,17.0,14.0,0,0
chr5:169657988-169659988,17.0,14.0,0,0
chr5:169816371-169818371,17.0,14.0,0,0
chr5:170208722-170210722,19.0,13.0,0,0
chr5:170208728-170210728,19.0,13.0,0,0
chr5:170734251-170736251,23.0,21.0,0,1
chr5:170812852-170814852,21.0,21.0,1,1
chr5:170812707-170814707,21.0,21.0,1,1
chr5:170812119-170814119,21.0,21.0,0,1
chr5:170844650-170846650,18.0,13.0,0,0
chr5:171210820-171212820,19.0,18.0,0,0
chr5:171619175-171621175,18.0,27.0,0,1
chr5:172198198-172200198,18.0,16.0,0,1
chr5:172408773-172410773,22.0,18.0,0,1
chr5:172383731-172385731,26.0,25.0,0,1
chr5:172383911-172385911,26.0,25.0,0,1
chr5:172384426-172386426,26.0,25.0,0,1
chr5:172384462-172386462,26.0,25.0,0,1
chr5:172569533-172571533,23.0,20.0,0,0
chr5:172662209-172664209,43.0,42.0,0,1
chr5:173043653-173045653,16.0,17.0,0,1
chr5:173313351-173315351,19.0,17.0,0,0
chr5:173318053-173320053,22.0,19.0,0,0
chr5:173470708-173472708,16.0,17.0,0,1
chr5:173414172-173416172,17.0,15.0,0,1
chr5:174149584-174151584,26.0,25.0,0,0
chr5:174903562-174905562,20.0,18.0,1,1
chr5:174871185-174873185,26.0,23.0,0,1
chr5:175296580-175298580,18.0,12.0,0,0
chr5:175395318-175397318,18.0,24.0,0,0
chr5:175843540-175845540,19.0,23.0,1,1
chr5:175813751-175815751,16.0,14.0,0,0
chr5:175788810-175790810,19.0,17.0,0,0
chr5:175815599-175817599,25.0,22.0,0,0
chr5:175788767-175790767,19.0,17.0,0,0
chr5:175815928-175817928,25.0,22.0,0,1
chr5:175790470-175792470,25.0,22.0,0,1
chr5:175837824-175839824,23.0,20.0,0,1
chr5:175790489-175792489,25.0,22.0,0,1
chr5:175964403-175966403,18.0,15.0,1,1
chr5:175967511-175969511,17.0,10.0,0,1
chr5:175974342-175976342,15.0,29.0,1,1
chr5:176057562-176059562,17.0,16.0,0,0
chr5:176057535-176059535,17.0,16.0,0,1
chr5:176072484-176074484,16.0,17.0,0,1
chr5:176055675-176057675,16.0,15.0,0,1
chr5:176326347-176328347,16.0,12.0,0,0
chr5:176447696-176449696,15.0,16.0,0,0
chr5:176511915-176513915,18.0,15.0,1,1
chr5:176447680-176449680,15.0,16.0,0,0
chr5:176514550-176516550,16.0,18.0,0,1
chr5:176778669-176780669,20.0,17.0,0,1
chr5:176738899-176740899,18.0,15.0,0,1
chr5:176728799-176730799,14.0,11.0,0,1
chr5:176730745-176732745,23.0,15.0,0,1
chr5:176782924-176784924,22.0,19.0,0,0
chr5:176730720-176732720,23.0,15.0,0,1
chr5:176924605-176926605,23.0,20.0,0,1
chr5:176936827-176938827,13.0,12.0,1,1
chr5:176851676-176853676,22.0,19.0,1,1
chr5:176943962-176945962,16.0,14.0,0,0
chr5:176937402-176939402,12.0,12.0,1,1
chr5:176871814-176873814,21.0,19.0,0,0
chr5:176827662-176829662,23.0,24.0,1,1
chr5:176924606-176926606,23.0,20.0,0,1
chr5:176836565-176838565,24.0,21.0,0,1
chr5:176851686-176853686,22.0,19.0,1,1
chr5:176873325-176875325,24.0,10.0,0,1
chr5:176870995-176872995,19.0,19.0,0,0
chr5:176872425-176874425,24.0,19.0,0,1
chr5:176899871-176901871,17.0,11.0,0,1
chr5:176889427-176891427,18.0,37.0,0,0
chr5:176900635-176902635,17.0,14.0,0,1
chr5:176938101-176940101,14.0,11.0,1,1
chr5:177017203-177019203,19.0,21.0,1,0
chr5:177025132-177027132,13.0,24.0,0,1
chr5:177423243-177425243,15.0,13.0,0,0
chr5:177580886-177582886,14.0,15.0,0,1
chr5:177556014-177558014,18.0,15.0,0,1
chr5:177555961-177557961,18.0,15.0,0,1
chr5:177580961-177582961,14.0,15.0,0,1
chr5:177538532-177540532,16.0,18.0,0,1
chr5:177659823-177661823,24.0,23.0,0,1
chr5:177629533-177631533,28.0,27.0,0,1
chr5:177614372-177616372,30.0,27.0,0,0
chr5:177659803-177661803,24.0,23.0,0,1
chr5:178054051-178056051,15.0,17.0,1,1
chr5:178157660-178159660,21.0,24.0,1,1
chr5:178284953-178286953,15.0,18.0,0,1
chr5:178320913-178322913,19.0,19.0,0,0
chr5:178448804-178450804,18.0,33.0,0,0
chr5:178422321-178424321,22.0,13.0,0,0
chr5:178485373-178487373,14.0,17.0,0,1
chr5:178984731-178986731,21.0,20.0,0,1
chr5:178975554-178977554,26.0,27.0,0,1
chr5:179123967-179125967,16.0,29.0,0,1
chr5:179123427-179125427,16.0,29.0,0,0
chr5:179123929-179125929,16.0,29.0,0,1
chr5:179123787-179125787,16.0,29.0,0,0
chr5:179072047-179074047,19.0,20.0,0,0
chr5:179108035-179110035,27.0,24.0,1,0
chr5:179285817-179287817,21.0,19.0,0,1
chr5:179233866-179235866,22.0,29.0,0,1
chr5:179218986-179220986,16.0,10.0,0,1
chr5:179245904-179247904,16.0,10.0,0,1
chr5:179232008-179234008,28.0,9.0,0,1
chr5:179231392-179233392,28.0,11.0,0,1
chr5:179229875-179231875,18.0,12.0,0,1
chr5:179780336-179782336,16.0,15.0,0,0
chr5:180076600-180078600,21.0,19.0,0,1
chr5:180018499-180020499,17.0,20.0,0,1
chr5:179966653-179968653,38.0,33.0,0,0
chr5:180288276-180290276,20.0,24.0,0,1
chr5:180413845-180415845,30.0,30.0,0,0
chr5:180648280-180650280,17.0,16.0,0,0
chr5:180631340-180633340,14.0,10.0,0,1
chr5:180632196-180634196,14.0,13.0,0,0
chr5:180688144-180690144,31.0,26.0,0,0
chr5:180627930-180629930,22.0,22.0,0,0
chr5:180670906-180672906,16.0,27.0,0,1
chr6:42016632-42018632,22.0,18.0,0,1
chr6:83902984-83904984,15.0,17.0,0,1
chr6:83903619-83905619,15.0,15.0,0,0
chr6:150919020-150921020,20.0,21.0,0,0
chr6:5261183-5263183,14.0,20.0,0,1
chr6:7389975-7391975,16.0,19.0,0,0
chr6:2176225-2178225,25.0,24.0,0,0
chr6:3116609-3118609,19.0,18.0,0,1
chr6:2245839-2247839,24.0,22.0,0,1
chr6:3116944-3118944,19.0,18.0,0,1
chr6:6320895-6322895,25.0,18.0,0,0
chr6:13712067-13714067,14.0,24.0,1,1
chr6:13613558-13615558,15.0,17.0,0,0
chr6:17987866-17989866,18.0,19.0,0,1
chr6:20532687-20534687,29.0,30.0,1,0
chr6:28321981-28323981,14.0,12.0,0,0
chr6:28324048-28326048,16.0,14.0,0,0
chr6:35656692-35658692,15.0,16.0,0,1
chr6:36663602-36665602,28.0,25.0,0,1
chr6:39758151-39760151,19.0,20.0,0,1
chr6:39758772-39760772,19.0,20.0,0,0
chr6:35656719-35658719,15.0,16.0,0,1
chr6:35696360-35698360,18.0,21.0,0,0
chr6:38681086-38683086,17.0,19.0,0,1
chr6:34664544-34666544,24.0,18.0,0,1
chr6:42987339-42989339,19.0,18.0,0,1
chr6:45345671-45347671,20.0,17.0,0,1
chr6:42987360-42989360,19.0,18.0,0,1
chr6:45345399-45347399,20.0,15.0,0,1
chr6:46138747-46140747,18.0,14.0,0,1
chr6:46138717-46140717,18.0,14.0,0,1
chr6:56819628-56821628,22.0,15.0,0,1
chr6:56716703-56718703,15.0,20.0,0,0
chr6:56708445-56710445,19.0,16.0,0,1
chr6:52441858-52443858,16.0,16.0,0,1
chr6:66417119-66419119,32.0,16.0,0,0
chr6:62996132-62998132,21.0,19.0,0,0
chr6:62996130-62998130,21.0,19.0,0,0
chr6:66289697-66291697,15.0,20.0,0,0
chr6:66417118-66419118,32.0,16.0,0,0
chr6:73329791-73331791,14.0,16.0,0,1
chr6:74403925-74405925,20.0,16.0,0,1
chr6:74403807-74405807,20.0,16.0,0,1
chr6:76456955-76458955,28.0,25.0,0,1
chr6:79787971-79789971,20.0,24.0,0,1
chr6:80712321-80714321,15.0,23.0,1,1
chr6:80712365-80714365,15.0,23.0,1,1
chr6:91296791-91298791,16.0,13.0,0,0
chr6:90140896-90142896,21.0,15.0,0,1
chr6:90140870-90142870,21.0,15.0,0,1
chr6:84937361-84939361,16.0,16.0,0,0
chr6:97370603-97372603,19.0,14.0,0,1
chr6:97370495-97372495,19.0,14.0,0,1
chr6:97455951-97457951,16.0,16.0,0,1
chr6:97343958-97345958,17.0,24.0,0,1
chr6:96461849-96463849,18.0,16.0,0,0
chr6:106806591-106808591,26.0,21.0,1,1
chr6:110010498-110012498,16.0,18.0,0,0
chr6:111133823-111135823,29.0,28.0,0,1
chr6:119670926-119672926,26.0,28.0,0,1
chr6:121655875-121657875,16.0,18.0,0,0
chr6:121655626-121657626,16.0,18.0,0,1
chr6:124123009-124125009,15.0,13.0,1,1
chr6:123958095-123960095,16.0,15.0,0,0
chr6:118226426-118228426,17.0,17.0,0,1
chr6:124122990-124124990,15.0,13.0,1,1
chr6:124602150-124604150,19.0,18.0,0,0
chr6:130031322-130033322,25.0,15.0,0,1
chr6:136170838-136172838,19.0,16.0,1,1
chr6:135271239-135273239,15.0,18.0,0,0
chr6:137366317-137368317,19.0,24.0,0,1
chr6:137365449-137367449,19.0,24.0,0,1
chr6:138428556-138430556,16.0,15.0,1,0
chr6:137365865-137367865,19.0,24.0,0,1
chr6:139454216-139456216,23.0,20.0,1,1
chr6:143380025-143382025,21.0,21.0,0,1
chr6:143445275-143447275,15.0,15.0,0,0
chr6:143379599-143381599,21.0,21.0,0,0
chr6:143378499-143380499,13.0,18.0,0,0
chr6:149969940-149971940,18.0,17.0,0,0
chr6:144610872-144612872,33.0,30.0,0,0
chr6:147827825-147829825,19.0,12.0,0,1
chr6:143483918-143485918,14.0,25.0,0,0
chr6:149969850-149971850,18.0,17.0,0,0
chr6:157096511-157098511,20.0,20.0,0,1
chr6:158242277-158244277,19.0,19.0,0,1
chr6:157095159-157097159,20.0,16.0,1,1
chr6:151975806-151977806,16.0,17.0,0,0
chr6:152009661-152011661,19.0,24.0,0,0
chr6:161410758-161412758,16.0,18.0,0,0
chr6:161410800-161412800,16.0,18.0,0,0
chr6:160388113-160390113,19.0,18.0,0,1
chr6:163147001-163149001,14.0,20.0,1,1
chr6:163146163-163148163,19.0,20.0,0,1
chr6:163148798-163150798,15.0,19.0,1,1
chr6:170102125-170104125,17.0,18.0,0,1
chr6:170102159-170104159,17.0,18.0,0,1
chr6:389751-391751,17.0,19.0,0,0
chr6:693139-695139,16.0,13.0,0,1
chr6:2998049-3000049,15.0,16.0,0,1
chr6:2770610-2772610,18.0,20.0,0,0
chr6:2998391-3000391,15.0,11.0,0,1
chr6:2998127-3000127,15.0,16.0,0,1
chr6:3445247-3447247,19.0,17.0,0,1
chr6:4019533-4021533,22.0,23.0,0,1
chr6:3324384-3326384,16.0,16.0,0,1
chr6:3457284-3459284,20.0,16.0,0,1
chr6:4774637-4776637,17.0,11.0,0,1
chr6:4834331-4836331,17.0,18.0,0,0
chr6:4704371-4706371,14.0,15.0,1,1
chr6:5259239-5261239,15.0,16.0,0,1
chr6:5259745-5261745,15.0,16.0,0,1
chr6:7106193-7108193,15.0,12.0,0,1
chr6:7105975-7107975,15.0,12.0,0,1
chr6:7724331-7726331,16.0,17.0,0,0
chr6:7588430-7590430,21.0,19.0,0,0
chr6:11044538-11046538,29.0,26.0,0,1
chr6:11382581-11384581,15.0,18.0,0,0
chr6:10526602-10528602,15.0,21.0,0,0
chr6:10882274-10884274,25.0,22.0,0,1
chr6:10583992-10585992,12.0,14.0,0,0
chr6:10519583-10521583,25.0,24.0,0,0
chr6:10554041-10556041,21.0,15.0,0,0
chr6:12010544-12012544,22.0,16.0,1,1
chr6:12955538-12957538,24.0,21.0,0,0
chr6:12716524-12718524,17.0,22.0,0,0
chr6:12716930-12718930,17.0,22.0,0,0
chr6:13408369-13410369,23.0,24.0,0,0
chr6:13486415-13488415,13.0,13.0,0,1
chr6:12714998-12716998,16.0,20.0,0,0
chr6:12956208-12958208,24.0,21.0,0,1
chr6:12715838-12717838,17.0,22.0,0,0
chr6:13487832-13489832,16.0,18.0,0,1
chr6:13011785-13013785,20.0,16.0,0,0
chr6:15663289-15665289,26.0,21.0,0,0
chr6:15247085-15249085,19.0,21.0,1,1
chr6:15244299-15246299,17.0,11.0,0,1
chr6:15663259-15665259,26.0,21.0,0,0
chr6:16761691-16763691,19.0,17.0,0,1
chr6:16236817-16238817,22.0,25.0,0,0
chr6:16761721-16763721,19.0,17.0,0,1
chr6:17391735-17393735,16.0,21.0,1,0
chr6:17707065-17709065,20.0,17.0,0,1
chr6:17391825-17393825,16.0,21.0,1,0
chr6:17707156-17709156,20.0,17.0,0,1
chr6:18153652-18155652,18.0,22.0,0,0
chr6:20212700-20214700,19.0,15.0,0,1
chr6:20400109-20402109,13.0,15.0,0,1
chr6:20401909-20403909,18.0,13.0,0,1
chr6:24646419-24648419,16.0,60.0,0,0
chr6:24911276-24913276,15.0,13.0,0,1
chr6:24646249-24648249,16.0,60.0,0,0
chr6:24493196-24495196,15.0,18.0,0,1
chr6:24936188-24938188,18.0,21.0,0,0
chr6:24646383-24648383,16.0,60.0,0,0
chr6:25042516-25044516,18.0,15.0,0,0
chr6:24910962-24912962,15.0,13.0,0,1
chr6:24383520-24385520,24.0,21.0,1,0
chr6:24358287-24360287,29.0,29.0,1,1
chr6:25277601-25279601,17.0,20.0,0,0
chr6:25650442-25652442,16.0,18.0,0,0
chr6:25832280-25834280,20.0,23.0,0,0
chr6:26456182-26458182,18.0,14.0,1,0
chr6:28046345-28048345,28.0,27.0,0,1
chr6:28046059-28048059,21.0,26.0,0,1
chr6:28583954-28585954,17.0,24.0,0,0
chr6:28973092-28975092,21.0,20.0,0,0
chr6:28973389-28975389,14.0,15.0,0,0
chr6:30537218-30539218,14.0,16.0,0,0
chr6:30685058-30687058,16.0,31.0,0,1
chr6:31864983-31866983,19.0,21.0,0,1
chr6:32374907-32376907,16.0,16.0,0,0
chr6:31705724-31707724,21.0,19.0,0,1
chr6:31865475-31867475,21.0,21.0,0,1
chr6:31864766-31866766,19.0,21.0,0,1
chr6:31705781-31707781,21.0,19.0,0,1
chr6:33297056-33299056,21.0,22.0,0,1
chr6:33420352-33422352,19.0,15.0,0,1
chr6:34431852-34433852,15.0,34.0,0,1
chr6:34202649-34204649,14.0,18.0,0,1
chr6:34204567-34206567,18.0,28.0,0,1
chr6:34123399-34125399,21.0,18.0,0,0
chr6:34113864-34115864,15.0,19.0,0,0
chr6:34393902-34395902,31.0,30.0,0,0
chr6:34113914-34115914,15.0,19.0,0,0
chr6:34360446-34362446,23.0,34.0,1,0
chr6:35308334-35310334,29.0,27.0,0,1
chr6:34855031-34857031,23.0,24.0,0,1
chr6:35225511-35227511,18.0,20.0,1,0
chr6:34723281-34725281,27.0,22.0,0,0
chr6:35771128-35773128,18.0,33.0,0,0
chr6:36408776-36410776,22.0,20.0,0,1
chr6:35992418-35994418,17.0,14.0,0,0
chr6:36408543-36410543,22.0,20.0,0,1
chr6:35992277-35994277,17.0,14.0,0,1
chr6:36560138-36562138,17.0,16.0,1,1
chr6:35993453-35995453,16.0,14.0,0,1
chr6:36162520-36164520,26.0,29.0,0,1
chr6:35993584-35995584,16.0,14.0,0,1
chr6:37319758-37321758,21.0,20.0,0,1
chr6:37225375-37227375,23.0,27.0,0,1
chr6:37225920-37227920,23.0,27.0,0,1
chr6:36842579-36844579,21.0,18.0,0,0
chr6:37225931-37227931,23.0,27.0,0,1
chr6:37665659-37667659,19.0,17.0,0,1
chr6:38607705-38609705,15.0,14.0,1,1
chr6:37785502-37787502,22.0,17.0,0,0
chr6:38670921-38672921,21.0,28.0,0,0
chr6:38563843-38565843,21.0,18.0,0,0
chr6:39693184-39695184,28.0,27.0,0,1
chr6:39399166-39401166,18.0,19.0,0,1
chr6:39197251-39199251,16.0,12.0,0,1
chr6:40555103-40557103,13.0,11.0,0,1
chr6:41512118-41514118,18.0,14.0,0,1
chr6:41863113-41865113,28.0,25.0,0,1
chr6:41703346-41705346,15.0,20.0,0,1
chr6:41703265-41705265,15.0,13.0,0,1
chr6:41512163-41514163,18.0,14.0,0,1
chr6:41703961-41705961,15.0,20.0,0,1
chr6:41702798-41704798,14.0,13.0,0,1
chr6:41018939-41020939,19.0,22.0,0,0
chr6:41702139-41704139,16.0,12.0,0,1
chr6:41859613-41861613,19.0,20.0,0,0
chr6:42712724-42714724,15.0,13.0,0,1
chr6:42419789-42421789,27.0,19.0,0,1
chr6:42529759-42531759,24.0,20.0,0,0
chr6:42110358-42112358,16.0,20.0,0,1
chr6:42419962-42421962,27.0,12.0,0,1
chr6:42529766-42531766,24.0,20.0,0,0
chr6:43042551-43044551,17.0,16.0,0,1
chr6:43655549-43657549,14.0,12.0,0,0
chr6:43482826-43484826,18.0,13.0,0,1
chr6:43042051-43044051,17.0,16.0,0,1
chr6:43543775-43545775,18.0,18.0,0,1
chr6:43209218-43211218,26.0,22.0,0,0
chr6:43655528-43657528,14.0,12.0,0,0
chr6:45388011-45390011,15.0,18.0,0,1
chr6:45294066-45296066,16.0,19.0,0,0
chr6:45294053-45296053,16.0,19.0,0,0
chr6:46048085-46050085,22.0,19.0,0,0
chr6:45983597-45985597,15.0,20.0,0,0
chr6:46097556-46099556,17.0,31.0,0,0
chr6:46620555-46622555,15.0,20.0,0,1
chr6:46459804-46461804,15.0,18.0,0,0
chr6:46620567-46622567,15.0,20.0,0,1
chr6:46653621-46655621,19.0,19.0,0,1
chr6:46653611-46655611,19.0,19.0,0,1
chr6:46759125-46761125,18.0,23.0,0,0
chr6:46293629-46295629,17.0,16.0,0,0
chr6:46459186-46461186,15.0,14.0,0,1
chr6:47443524-47445524,16.0,14.0,0,1
chr6:48036425-48038425,15.0,21.0,0,1
chr6:48036566-48038566,15.0,21.0,0,1
chr6:48078933-48080933,15.0,14.0,1,0
chr6:49681256-49683256,16.0,12.0,0,1
chr6:49834248-49836248,15.0,29.0,0,0
chr6:49844809-49846809,21.0,20.0,0,0
chr6:49430966-49432966,20.0,14.0,0,0
chr6:49681303-49683303,16.0,12.0,0,1
chr6:50679238-50681238,15.0,18.0,0,0
chr6:52283139-52285139,19.0,23.0,0,1
chr6:52283805-52285805,19.0,18.0,0,1
chr6:51952411-51954411,15.0,16.0,0,0
chr6:52928201-52930201,21.0,18.0,0,1
chr6:52933770-52935770,26.0,26.0,0,1
chr6:52927795-52929795,21.0,18.0,0,1
chr6:53974240-53976240,14.0,13.0,0,0
chr6:53881713-53883713,18.0,18.0,0,0
chr6:53881767-53883767,18.0,18.0,0,0
chr6:53657802-53659802,18.0,22.0,0,0
chr6:55443990-55445990,31.0,28.0,0,1
chr6:55444012-55446012,31.0,28.0,0,1
chr6:54709568-54711568,20.0,22.0,0,0
chr6:54969266-54971266,15.0,14.0,1,0
chr6:55037312-55039312,17.0,16.0,1,0
chr6:56507687-56509687,14.0,19.0,0,0
chr6:55740388-55742388,17.0,19.0,0,0
chr6:56112378-56114378,17.0,16.0,0,0
chr6:56258926-56260926,16.0,19.0,0,0
chr6:56952985-56954985,24.0,24.0,1,0
chr6:57180427-57182427,24.0,15.0,1,0
chr6:56952827-56954827,24.0,24.0,1,0
chr6:56817904-56819904,22.0,13.0,0,1
chr6:64344385-64346385,27.0,20.0,0,1
chr6:64343706-64345706,18.0,20.0,0,0
chr6:69343173-69345173,15.0,15.0,0,1
chr6:71121106-71123106,17.0,18.0,1,1
chr6:70506358-70508358,17.0,13.0,0,1
chr6:70574447-70576447,15.0,17.0,0,0
chr6:70506902-70508902,14.0,42.0,0,1
chr6:70506501-70508501,17.0,13.0,0,1
chr6:71121210-71123210,17.0,18.0,1,1
chr6:71375585-71377585,22.0,14.0,1,1
chr6:71376232-71378232,22.0,14.0,1,0
chr6:72920595-72922595,17.0,17.0,0,0
chr6:72924643-72926643,16.0,18.0,0,0
chr6:72924223-72926223,19.0,22.0,0,0
chr6:72594405-72596405,20.0,12.0,0,1
chr6:74169459-74171459,36.0,91.0,0,0
chr6:74363715-74365715,28.0,23.0,0,1
chr6:75915769-75917769,17.0,13.0,0,0
chr6:76203516-76205516,20.0,20.0,0,0
chr6:76309595-76311595,24.0,23.0,0,1
chr6:76782395-76784395,28.0,25.0,0,0
chr6:76782379-76784379,28.0,25.0,0,0
chr6:78357990-78359990,17.0,21.0,0,0
chr6:78360755-78362755,16.0,14.0,1,0
chr6:80247147-80249147,44.0,43.0,0,0
chr6:80339045-80341045,17.0,18.0,0,1
chr6:80814326-80816326,24.0,18.0,0,0
chr6:80814387-80816387,24.0,18.0,0,0
chr6:83775560-83777560,15.0,27.0,1,1
chr6:84418820-84420820,17.0,15.0,0,1
chr6:84418491-84420491,17.0,15.0,0,1
chr6:84419112-84421112,19.0,20.0,0,1
chr6:84419127-84421127,19.0,20.0,0,1
chr6:84567407-84569407,16.0,16.0,0,0
chr6:84418278-84420278,15.0,15.0,0,1
chr6:84140770-84142770,19.0,20.0,0,1
chr6:84412645-84414645,22.0,21.0,0,0
chr6:84418520-84420520,17.0,15.0,0,1
chr6:84418847-84420847,17.0,15.0,0,1
chr6:85474316-85476316,18.0,20.0,0,1
chr6:86303874-86305874,18.0,17.0,0,1
chr6:86303576-86305576,18.0,17.0,0,1
